#			Time (ns)	RMSD	RMSF	rGyr	SASA
			14	5.157		5.351	219.501
			14.2	6.026		5.088	169.449
			14.4	6.281		5.247	183.265
			14.6	6.228		5.333	256.565
			14.8	6.085		5.372	293.794
			15	5.776		5.01	169.515
			15.2	5.455		5.419	284.273
			15.4	6.339		5.381	255.739
			15.6	6.063		5.176	224.671
			15.8	6.478		5.351	218.573
			16	4.876		5.251	267.552
			16.2	6.287		5.343	197.878
			16.4	5.269		5.505	274.77
			16.6	5.762		5.329	233.113
			16.8	6.575		5.43	247.339
			17	6.545		5.201	212.856
			17.2	4.957		5.273	186.303
			17.4	4.989		4.987	159.866
			17.6	5.177		5.088	168.079
			17.8	6.36		5.423	243.749
			18	7.121		5.422	206.301
			18.2	6.671		5.36	191.508
			18.4	5.883		5.216	200.607
			18.6	5.343		5.272	184.668
			18.8	5.352		5.095	158.518
			19	5.606		5.163	171.018
			19.2	6.015		5.312	256.066
			19.4	5.337		5.435	253.562
			19.6	5.86		5.397	259.725
			19.8	4.141		5.11	208.742
			20	4.8		5.233	246.999
			20.2	4.577		5.099	178.401
			20.4	5.104		5.051	149.083
			20.6	5.839		5.334	242.306
			20.8	5.398		5.25	244.772
			21	6.701		5.333	219.14
			21.2	7.23		5.361	193.889
			21.4	6.404		5.496	218.73
			21.6	6.634		5.251	186.404
			21.8	5.804		5.322	255.013
			22	3.646		4.845	187.68
			22.2	4.432		4.892	208.512
			22.4	4.042		5.133	223.644
			22.6	5.736		5.305	234.694
			22.8	4.22		4.972	203.477
			23	4.231		5.094	233.138
			23.2	5.705		5.486	263.595
			23.4	4.565		4.99	201.324
			23.6	5.298		5.238	240.627
			23.8	6.427		5.371	264.811
			24	6.14		5.451	252.645
			24.2	5.664		5.325	258.357
			24.4	4.422		4.888	186.95
			24.6	6.156		5.235	187.304
			24.8	6.339		5.384	238.518
			25	5.971		5.246	174.364
			25.2	5.615		5.283	217.596
			25.4	6.442		5.487	242.455
			25.6	7.032		5.247	201.017
			25.8	6.252		5.202	209.634
			26	4.953		4.913	158.141
			26.2	5.763		5.266	220.375
			26.4	4.638		5.059	127.942
			26.6	4.628		4.889	160.537
			26.8	5.865		4.92	149.412
			27	5.756		4.921	181.495
			27.2	6.041		5.277	250.216
			27.4	5.618		5.263	188.612
			27.6	6.359		5.182	185.863
			27.8	5.452		5.164	206.924
			28	4.664		5.062	159.191
			28.2	5.035		5.026	159.872
			28.4	6.639		5.233	239.214
			28.6	6.71		5.414	234.948
			28.8	6.004		5.201	175.665
			29	5.896		5.267	220.773
			29.2	5.565		5.223	201.273
			29.4	6.557		5.382	210.854
			29.6	4.804		5.028	192.423
			29.8	5.371		5.303	250.8
			30	5.284		5.127	189.112
			30.2	5.115		5.159	180.403
			30.4	6.517		5.462	246.586
			30.6	5.284		5.022	200.341
			30.8	6.803		5.481	193.037
			31	6.828		5.433	182.327
			31.2	5.152		5.274	245.762
			31.4	4.178		4.996	218.258
			31.6	5.463		5.257	210.437
			31.8	6.265		5.318	220.406
