Domain,Ligand,Replica,Frame,vdW,Elec,Polar_Solv,NonPolar_Solv,Total_dG
JH2,306,3,027,-39.47659999999977,0.0,13.088400000000092,-4.67840232,-31.06660231999972
JH2,306,3,028,-39.47780000000013,0.0,12.81989999999996,-4.8697955999999945,-31.527695600000065
JH2,306,3,029,-42.20679999999992,0.0,12.704599999999571,-4.877623439999997,-34.37982344000039
JH2,306,3,030,-39.8250000000001,0.0,12.58809999999994,-4.887076320000002,-32.12397632000021
JH2,306,3,031,-32.91850000000001,0.0,14.890699999999924,-4.218051600000013,-22.24585160000013
JH2,306,3,032,-34.94270000000006,0.0,12.916400000000069,-4.461762239999996,-26.48806224000004
JH2,306,3,033,-35.86189999999971,0.0,12.530900000000202,-4.412499840000002,-27.74359983999947
JH2,306,3,034,-39.42579999999975,0.0,13.167199999999866,-4.704940800000005,-30.963540799999883
JH2,306,3,035,-38.50589999999976,0.0,14.48580000000038,-4.777500959999998,-28.797600959999382
JH2,306,3,036,-40.83859999999969,0.0,13.600600000000211,-4.657039919999999,-31.89503991999943
JH2,306,3,037,-43.05289999999977,0.0,14.906100000000151,-5.012479439999998,-33.15927943999965
JH2,306,3,038,-42.21729999999984,0.0,13.70199999999977,-4.751004959999994,-33.26630496000011
JH2,306,3,039,-42.76989999999991,0.0,14.10590000000002,-4.759541279999992,-33.4234412799999
JH2,306,3,040,-40.46769999999994,0.0,13.510699999999815,-4.677055920000012,-31.6339559200001
JH2,306,3,041,-36.871599999999646,0.0,13.09900000000016,-4.458744000000008,-28.231343999999552
JH2,306,3,042,-40.174799999999806,0.0,12.501000000000204,-4.589369280000014,-32.26316927999958
JH2,306,3,043,-43.84739999999956,0.0,15.308100000000197,-4.893387840000008,-33.43268783999943
JH2,306,3,044,-40.75230000000031,0.0,13.19930000000022,-4.580771040000001,-32.13367104000006
JH2,306,3,045,-40.43270000000013,0.0,15.02410000000009,-4.6335686400000045,-30.042268639999964
JH2,306,3,046,-39.10630000000005,0.0,13.16060000000016,-4.78215144,-30.727851439999966
JH2,306,3,047,-42.83619999999978,0.0,13.485200000000075,-4.935242160000014,-34.28624215999976
JH2,306,3,048,-38.13720000000031,0.0,13.146999999999936,-4.780555199999986,-29.77075520000035
JH2,306,3,049,-40.15590000000008,0.0,15.297599999999877,-4.891346639999984,-29.749746640000208
JH2,306,3,050,-39.934200000000246,0.0,14.139400000000023,-4.880332799999994,-30.67513280000028
JH2,306,3,051,-39.373499999999865,0.0,11.734699999999975,-4.467381119999993,-32.10618111999989
JH2,306,3,052,-38.49169999999963,0.0,12.553499999999984,-4.71724848,-30.655448479999706
JH2,306,3,053,-42.00339999999998,0.0,14.239799999999832,-5.091832800000005,-32.85553280000009
JH2,306,3,054,-39.23000000000021,0.0,15.2186999999999,-5.030369279999997,-29.04166928000036
JH2,306,3,055,-38.0300000000003,0.0,13.35629999999992,-4.539643199999995,-29.21334320000038
JH2,306,3,056,-39.145300000000034,0.0,15.454600000000028,-4.773755520000009,-28.464455519999987
JH2,306,3,057,-39.90840000000019,0.0,13.18769999999995,-4.651938720000008,-31.372638720000243
JH2,306,3,058,-38.62210000000009,0.0,13.301100000000131,-4.575580559999999,-29.89668055999996
JH2,306,3,059,-39.40210000000003,0.0,14.403400000000149,-4.710771359999992,-29.709471359999885
JH2,306,3,060,-39.52859999999978,0.0,14.651299999999992,-4.705542720000009,-29.582842719999768
JH2,306,3,061,-42.90369999999985,0.0,16.08889999999974,-5.183812799999986,-31.99851280000015
JH2,306,3,062,-40.94540000000003,0.0,14.356199999999715,-4.934800799999999,-31.52400080000028
JH2,306,3,063,-37.18639999999992,0.0,14.117299999999886,-5.032965600000004,-28.10206560000004
JH2,306,3,064,-44.61499999999971,0.0,17.03919999999971,-5.44632624000001,-33.02222624000005
JH2,306,3,065,-38.98369999999986,0.0,13.369599999999991,-4.931459279999988,-30.54555927999984
JH2,306,3,066,-41.41029999999997,0.0,14.278900000000249,-4.7669378400000095,-31.89833783999977
JH2,306,3,067,-44.098200000000034,0.0,15.254799999999705,-5.679468719999996,-34.52276872000029
JH2,306,3,068,-43.67739999999999,0.0,14.651099999999587,-5.234269679999997,-34.26056968000041
JH2,306,3,069,-39.938399999999874,0.0,12.13000000000011,-4.591006560000006,-32.399406559999726
JH2,306,3,070,-41.10490000000007,0.0,13.266399999999976,-4.903081920000012,-32.7414819200001
JH2,306,3,071,-44.70029999999994,0.0,15.635499999999864,-5.44293071999999,-34.507830720000044
JH2,306,3,072,-42.175999999999824,0.0,14.797399999999923,-5.101846559999997,-32.48054655999993
JH2,306,3,073,-44.46669999999995,0.0,14.46180000000004,-5.397639120000012,-35.40253911999993
JH2,306,3,074,-39.47829999999992,0.0,14.222800000000008,-4.681150559999992,-29.93665055999997
JH2,306,3,075,-39.64239999999983,0.0,13.884100000000217,-4.827518640000019,-30.585818639999527
JH2,306,3,076,-37.60159999999961,0.0,12.394700000000284,-4.497739920000013,-29.704639919999344
JH2,306,3,077,-42.37889999999984,0.0,13.505899999999656,-5.0668768800000015,-33.93987688000024
JH2,306,3,078,-39.8301999999999,0.0,12.733700000000226,-4.840778879999998,-31.93727887999974
JH2,306,3,079,-40.578000000000216,0.0,13.976799999999912,-5.0067648000000045,-31.607964800000303
JH2,306,3,080,-42.948299999999975,0.0,16.760699999999815,-5.0428749599999865,-31.2304749600002
JH2,306,3,081,-42.96139999999998,0.0,15.787400000000162,-4.99965048,-32.17365047999985
JH2,306,3,082,-40.97919999999995,0.0,13.579200000000128,-4.5859139999999945,-31.98591399999985
JH2,306,3,083,-45.87930000000021,0.0,15.7800000000002,-5.17945968000001,-35.27875968000005
JH2,306,3,084,-38.86070000000004,0.0,14.75500000000011,-4.395159359999997,-28.50085936000001
JH2,306,3,085,-41.10120000000013,0.0,14.69990000000007,-4.689305999999997,-31.090606
JH2,306,3,086,-42.70539999999993,0.0,13.53690000000006,-4.982922000000002,-34.15132199999987
JH2,306,3,087,-43.25979999999981,0.0,12.789800000000014,-5.0892285600000005,-35.55922855999981
JH2,306,3,088,-40.21930000000005,0.0,13.657399999999598,-4.888760400000002,-31.45066040000046
JH2,306,3,090,-38.13129999999995,0.0,12.350599999999758,-4.1423327999999895,-29.92303280000022
JH2,306,3,091,-37.96439999999997,0.0,12.560199999999895,-4.528328399999996,-29.93252840000012
JH2,306,3,092,-42.37859999999991,0.0,14.228999999999814,-4.964938559999988,-33.11453856000014
JH2,306,3,093,-40.857799999999976,0.0,14.709100000000037,-4.650240959999997,-30.798940960000024
JH2,306,3,094,-41.22479999999982,0.0,15.328499999999622,-4.938634799999999,-30.834934800000152
JH2,306,3,095,-38.96039999999969,0.0,15.01260000000002,-4.694155200000004,-28.64195519999976
JH2,306,3,096,-40.460300000000124,0.0,15.225099999999657,-4.812225840000005,-30.04742584000049
JH2,306,3,097,-40.23919999999974,0.0,14.775900000000092,-4.876134479999999,-30.33943447999972
JH2,306,3,098,-42.6137000000001,0.0,14.258700000000315,-4.775289120000012,-33.13028911999972
JH2,306,3,099,-39.134300000000174,0.0,12.214200000000346,-4.396770000000014,-31.31686999999989
